ocel_event_id;ocel_object_id;ocel_qualifier
trs_entrytr131;tr131;Entry evaluation for truck
determine_continuanceSilo63;Silo63;silo evaluated for pickup continuance
determine_continuanceSilo63;Silo63;silo evaluated for pickup continuance
trs_entrytr36;tr36;Entry evaluation for truck
fail_weightr205;tr205;Truck failed to be weighed
check_abnormalitytr252;tr252;truck exmained for empty weight abnormality
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
fail_weightr295;tr295;Truck failed to be weighed
fail_weightr161;tr161;Truck failed to be weighed
Lodge_Pcp1320;Pcp1320;lodged pickup plan
Lodge_Pcp1320;Cr1090;cargo to be picked up
check_abnormalitytr266;tr266;truck exmained for empty weight abnormality
check_abnormalitytr268;tr268;truck exmained for empty weight abnormality
check_abnormalitytr85;tr85;truck exmained for empty weight abnormality
load_trucktr219;tr219;cargo load for truck
load_trucktr157;tr157;cargo load for truck
input_tally_sheettr138;tr138;Tally Sheet for pickup plan
print_w_tickettr138;tr138;Printed weighing ticket for pickup plan
arrive_at_Silo92;Silo92;Silo for truck load
weigh_empty_trucktr16;tr16;Empty truck weighed
weigh_empty_trucktr131;tr131;Empty truck weighed
weigh_empty_trucktr182;tr182;Empty truck weighed
weigh_empty_trucktr36;tr36;Empty truck weighed
input_tally_sheettr185;tr185;Tally Sheet for pickup plan
print_w_tickettr185;tr185;Printed weighing ticket for pickup plan
print_w_tickettr288;tr288;Printed weighing ticket for pickup plan
input_tally_sheettr288;tr288;Tally Sheet for pickup plan
weigh_loaded_trucktr271;tr271;Truck weighed
weigh_loaded_trucktr207;tr207;Truck weighed
weigh_loaded_trucktr175;tr175;Truck weighed
weigh_loaded_trucktr156;tr156;Truck weighed
weigh_loaded_trucktr184;tr184;Truck weighed
weigh_loaded_trucktr69;tr69;Truck weighed
weigh_loaded_trucktr68;tr68;Truck weighed
weigh_loaded_trucktr262;tr262;Truck weighed
weigh_loaded_trucktr264;tr264;Truck weighed
weigh_loaded_trucktr248;tr248;Truck weighed
weigh_loaded_trucktr196;tr196;Truck weighed
weigh_loaded_trucktr47;tr47;Truck weighed
fail_weightr230;tr230;Truck failed to be weighed
fail_weightr266;tr266;Truck failed to be weighed
fail_weightr85;tr85;Truck failed to be weighed
arrive_at_Silo19;Silo19;Silo for truck load
eval_trs_exittr138_Pcp641;tr138;Exit evaluation for truck
determine_continuanceSilo92;Silo92;silo evaluated for pickup continuance
assign_trs_Pcp455;tr217;Pickup plan trucks assignment
assign_trs_Pcp455;tr236;Pickup plan trucks assignment
assign_trs_Pcp455;tr270;Pickup plan trucks assignment
eval_trs_exittr288_Pcp641;tr288;Exit evaluation for truck
eval_trs_exittr185_Pcp641;tr185;Exit evaluation for truck
Lodge_Pcp1477;Pcp1477;lodged pickup plan
Lodge_Pcp1477;Cr1692;cargo to be picked up
arrive_at_Silo82;Silo82;Silo for truck load
determine_continuanceSilo19;Silo19;silo evaluated for pickup continuance
assign_trs_Pcp475;tr87;Pickup plan trucks assignment
assign_trs_Pcp475;tr220;Pickup plan trucks assignment
arrive_at_Silo82;Silo82;Silo for truck load
load_trucktr272;tr272;cargo load for truck
assign_trs_Pcp475;tr75;Pickup plan trucks assignment
assign_trs_Pcp853;tr72;Pickup plan trucks assignment
assign_trs_Pcp853;tr23;Pickup plan trucks assignment
check_abnormalitytr182;tr182;truck exmained for empty weight abnormality
check_abnormalitytr16;tr16;truck exmained for empty weight abnormality
check_abnormalitytr131;tr131;truck exmained for empty weight abnormality
assign_trs_Pcp853;tr129;Pickup plan trucks assignment
assign_trs_Pcp853;tr143;Pickup plan trucks assignment
assign_trs_Pcp853;tr213;Pickup plan trucks assignment
check_abnormalitytr36;tr36;truck exmained for empty weight abnormality
assign_trs_Pcp853;tr81;Pickup plan trucks assignment
trs_entrytr63;tr63;Entry evaluation for truck
trs_entrytr181;tr181;Entry evaluation for truck
trs_entrytr180;tr180;Entry evaluation for truck
trs_entrytr194;tr194;Entry evaluation for truck
trs_entrytr173;tr173;Entry evaluation for truck
trs_entrytr67;tr67;Entry evaluation for truck
Lodge_Pcp1123;Pcp1123;lodged pickup plan
Lodge_Pcp1123;Cr999;cargo to be picked up
load_trucktr244;tr244;cargo load for truck
determine_continuanceSilo82;Silo82;silo evaluated for pickup continuance
Lodge_Pcp403;Pcp403;lodged pickup plan
Lodge_Pcp403;Cr1126;cargo to be picked up
determine_continuanceSilo82;Silo82;silo evaluated for pickup continuance
weigh_loaded_trucktr245;tr245;Truck weighed
print_w_tickettr207;tr207;Printed weighing ticket for pickup plan
print_w_tickettr271;tr271;Printed weighing ticket for pickup plan
print_w_tickettr175;tr175;Printed weighing ticket for pickup plan
input_tally_sheettr271;tr271;Tally Sheet for pickup plan
input_tally_sheettr175;tr175;Tally Sheet for pickup plan
input_tally_sheettr207;tr207;Tally Sheet for pickup plan
fail_weightr131;tr131;Truck failed to be weighed
fail_weightr182;tr182;Truck failed to be weighed
print_w_tickettr156;tr156;Printed weighing ticket for pickup plan
input_tally_sheettr156;tr156;Tally Sheet for pickup plan
print_w_tickettr184;tr184;Printed weighing ticket for pickup plan
input_tally_sheettr184;tr184;Tally Sheet for pickup plan
input_tally_sheettr262;tr262;Tally Sheet for pickup plan
print_w_tickettr262;tr262;Printed weighing ticket for pickup plan
input_tally_sheettr68;tr68;Tally Sheet for pickup plan
input_tally_sheettr69;tr69;Tally Sheet for pickup plan
print_w_tickettr68;tr68;Printed weighing ticket for pickup plan
print_w_tickettr69;tr69;Printed weighing ticket for pickup plan
fail_weightr36;tr36;Truck failed to be weighed
input_tally_sheettr248;tr248;Tally Sheet for pickup plan
input_tally_sheettr264;tr264;Tally Sheet for pickup plan
print_w_tickettr248;tr248;Printed weighing ticket for pickup plan
print_w_tickettr264;tr264;Printed weighing ticket for pickup plan
input_tally_sheettr196;tr196;Tally Sheet for pickup plan
print_w_tickettr196;tr196;Printed weighing ticket for pickup plan
weigh_loaded_trucktr219;tr219;Truck weighed
weigh_loaded_trucktr157;tr157;Truck weighed
weigh_empty_trucktr181;tr181;Empty truck weighed
weigh_empty_trucktr63;tr63;Empty truck weighed
weigh_empty_trucktr194;tr194;Empty truck weighed
weigh_empty_trucktr180;tr180;Empty truck weighed
print_w_tickettr47;tr47;Printed weighing ticket for pickup plan
input_tally_sheettr47;tr47;Tally Sheet for pickup plan
weigh_empty_trucktr173;tr173;Empty truck weighed
weigh_empty_trucktr67;tr67;Empty truck weighed
load_trucktr268;tr268;cargo load for truck
assign_trs_Pcp1243;tr35;Pickup plan trucks assignment
assign_trs_Pcp1243;tr73;Pickup plan trucks assignment
assign_trs_Pcp1243;tr179;Pickup plan trucks assignment
assign_trs_Pcp1243;tr228;Pickup plan trucks assignment
load_trucktr252;tr252;cargo load for truck
assign_trs_Pcp1243;tr256;Pickup plan trucks assignment
assign_trs_Pcp1243;tr170;Pickup plan trucks assignment
assign_trs_Pcp1320;tr5;Pickup plan trucks assignment
assign_trs_Pcp1320;tr125;Pickup plan trucks assignment
assign_trs_Pcp1320;tr66;Pickup plan trucks assignment
assign_trs_Pcp1320;tr191;Pickup plan trucks assignment
eval_trs_exittr207_Pcp115;tr207;Exit evaluation for truck
eval_trs_exittr175_Pcp1651;tr175;Exit evaluation for truck
eval_trs_exittr271_Pcp115;tr271;Exit evaluation for truck
eval_trs_exittr156_Pcp115;tr156;Exit evaluation for truck
eval_trs_exittr184_Pcp115;tr184;Exit evaluation for truck
eval_trs_exittr68_Pcp1651;tr68;Exit evaluation for truck
eval_trs_exittr262_Pcp1651;tr262;Exit evaluation for truck
eval_trs_exittr69_Pcp115;tr69;Exit evaluation for truck
arrive_at_Silo19;Silo19;Silo for truck load
eval_trs_exittr248_Pcp534;tr248;Exit evaluation for truck
eval_trs_exittr196_Pcp534;tr196;Exit evaluation for truck
eval_trs_exittr264_Pcp534;tr264;Exit evaluation for truck
eval_trs_exittr47_Pcp534;tr47;Exit evaluation for truck
trs_entrytr217;tr217;Entry evaluation for truck
trs_entrytr270;tr270;Entry evaluation for truck
trs_entrytr236;tr236;Entry evaluation for truck
check_abnormalitytr63;tr63;truck exmained for empty weight abnormality
check_abnormalitytr194;tr194;truck exmained for empty weight abnormality
check_abnormalitytr180;tr180;truck exmained for empty weight abnormality
check_abnormalitytr181;tr181;truck exmained for empty weight abnormality
check_abnormalitytr173;tr173;truck exmained for empty weight abnormality
check_abnormalitytr67;tr67;truck exmained for empty weight abnormality
trs_entrytr87;tr87;Entry evaluation for truck
trs_entrytr220;tr220;Entry evaluation for truck
trs_entrytr75;tr75;Entry evaluation for truck
trs_entrytr72;tr72;Entry evaluation for truck
trs_entrytr23;tr23;Entry evaluation for truck
determine_continuanceSilo19;Silo19;silo evaluated for pickup continuance
trs_entrytr143;tr143;Entry evaluation for truck
trs_entrytr213;tr213;Entry evaluation for truck
trs_entrytr129;tr129;Entry evaluation for truck
trs_entrytr81;tr81;Entry evaluation for truck
assign_trs_Pcp1477;tr147;Pickup plan trucks assignment
assign_trs_Pcp1477;tr11;Pickup plan trucks assignment
weigh_loaded_trucktr272;tr272;Truck weighed
assign_trs_Pcp1477;tr9;Pickup plan trucks assignment
assign_trs_Pcp1477;tr258;Pickup plan trucks assignment
assign_trs_Pcp1477;tr168;Pickup plan trucks assignment
Lodge_Pcp441;Pcp441;lodged pickup plan
Lodge_Pcp441;Cr668;cargo to be picked up
weigh_empty_trucktr217;tr217;Empty truck weighed
load_trucktr16;tr16;cargo load for truck
weigh_empty_trucktr270;tr270;Empty truck weighed
weigh_empty_trucktr236;tr236;Empty truck weighed
print_w_tickettr219;tr219;Printed weighing ticket for pickup plan
input_tally_sheettr219;tr219;Tally Sheet for pickup plan
print_w_tickettr157;tr157;Printed weighing ticket for pickup plan
input_tally_sheettr157;tr157;Tally Sheet for pickup plan
print_w_tickettr245;tr245;Printed weighing ticket for pickup plan
input_tally_sheettr245;tr245;Tally Sheet for pickup plan
weigh_loaded_trucktr244;tr244;Truck weighed
fail_weightr180;tr180;Truck failed to be weighed
fail_weightr194;tr194;Truck failed to be weighed
assign_trs_Pcp1123;tr92;Pickup plan trucks assignment
weigh_empty_trucktr72;tr72;Empty truck weighed
weigh_empty_trucktr23;tr23;Empty truck weighed
weigh_empty_trucktr143;tr143;Empty truck weighed
weigh_empty_trucktr129;tr129;Empty truck weighed
weigh_empty_trucktr213;tr213;Empty truck weighed
assign_trs_Pcp1123;tr109;Pickup plan trucks assignment
assign_trs_Pcp1123;tr60;Pickup plan trucks assignment
assign_trs_Pcp1123;tr135;Pickup plan trucks assignment
fail_weightr173;tr173;Truck failed to be weighed
weigh_empty_trucktr81;tr81;Empty truck weighed
weigh_empty_trucktr220;tr220;Empty truck weighed
weigh_empty_trucktr87;tr87;Empty truck weighed
weigh_empty_trucktr75;tr75;Empty truck weighed
assign_trs_Pcp403;tr102;Pickup plan trucks assignment
assign_trs_Pcp403;tr249;Pickup plan trucks assignment
assign_trs_Pcp403;tr95;Pickup plan trucks assignment
assign_trs_Pcp403;tr4;Pickup plan trucks assignment
assign_trs_Pcp403;tr142;Pickup plan trucks assignment
assign_trs_Pcp403;tr266;Pickup plan trucks assignment
trs_entrytr73;tr73;Entry evaluation for truck
trs_entrytr35;tr35;Entry evaluation for truck
trs_entrytr179;tr179;Entry evaluation for truck
trs_entrytr228;tr228;Entry evaluation for truck
eval_trs_exittr219_Pcp1621;tr219;Exit evaluation for truck
eval_trs_exittr157_Pcp1621;tr157;Exit evaluation for truck
eval_trs_exittr245_Pcp1924;tr245;Exit evaluation for truck
trs_entrytr170;tr170;Entry evaluation for truck
trs_entrytr256;tr256;Entry evaluation for truck
arrive_at_Silo53;Silo53;Silo for truck load
arrive_at_Silo53;Silo53;Silo for truck load
weigh_loaded_trucktr268;tr268;Truck weighed
arrive_at_Silo53;Silo53;Silo for truck load
weigh_loaded_trucktr252;tr252;Truck weighed
trs_entrytr66;tr66;Entry evaluation for truck
trs_entrytr5;tr5;Entry evaluation for truck
trs_entrytr125;tr125;Entry evaluation for truck
trs_entrytr191;tr191;Entry evaluation for truck
check_abnormalitytr217;tr217;truck exmained for empty weight abnormality
check_abnormalitytr270;tr270;truck exmained for empty weight abnormality
check_abnormalitytr236;tr236;truck exmained for empty weight abnormality
check_abnormalitytr23;tr23;truck exmained for empty weight abnormality
check_abnormalitytr72;tr72;truck exmained for empty weight abnormality
check_abnormalitytr143;tr143;truck exmained for empty weight abnormality
check_abnormalitytr129;tr129;truck exmained for empty weight abnormality
check_abnormalitytr213;tr213;truck exmained for empty weight abnormality
weigh_empty_trucktr35;tr35;Empty truck weighed
weigh_empty_trucktr73;tr73;Empty truck weighed
weigh_empty_trucktr179;tr179;Empty truck weighed
weigh_empty_trucktr228;tr228;Empty truck weighed
check_abnormalitytr81;tr81;truck exmained for empty weight abnormality
check_abnormalitytr87;tr87;truck exmained for empty weight abnormality
check_abnormalitytr220;tr220;truck exmained for empty weight abnormality
print_w_tickettr272;tr272;Printed weighing ticket for pickup plan
input_tally_sheettr272;tr272;Tally Sheet for pickup plan
weigh_empty_trucktr170;tr170;Empty truck weighed
weigh_empty_trucktr256;tr256;Empty truck weighed
check_abnormalitytr75;tr75;truck exmained for empty weight abnormality
determine_continuanceSilo53;Silo53;silo evaluated for pickup continuance
determine_continuanceSilo53;Silo53;silo evaluated for pickup continuance
determine_continuanceSilo53;Silo53;silo evaluated for pickup continuance
weigh_empty_trucktr125;tr125;Empty truck weighed
weigh_empty_trucktr5;tr5;Empty truck weighed
trs_entrytr11;tr11;Entry evaluation for truck
trs_entrytr147;tr147;Entry evaluation for truck
weigh_empty_trucktr66;tr66;Empty truck weighed
fail_weightr270;tr270;Truck failed to be weighed
fail_weightr236;tr236;Truck failed to be weighed
weigh_empty_trucktr191;tr191;Empty truck weighed
print_w_tickettr244;tr244;Printed weighing ticket for pickup plan
input_tally_sheettr244;tr244;Tally Sheet for pickup plan
load_trucktr181;tr181;cargo load for truck
load_trucktr63;tr63;cargo load for truck
fail_weightr72;tr72;Truck failed to be weighed
fail_weightr23;tr23;Truck failed to be weighed
fail_weightr143;tr143;Truck failed to be weighed
fail_weightr213;tr213;Truck failed to be weighed
fail_weightr81;tr81;Truck failed to be weighed
fail_weightr87;tr87;Truck failed to be weighed
fail_weightr220;tr220;Truck failed to be weighed
eval_trs_exittr272_Pcp1943;tr272;Exit evaluation for truck
fail_weightr75;tr75;Truck failed to be weighed
load_trucktr67;tr67;cargo load for truck
trs_entrytr9;tr9;Entry evaluation for truck
trs_entrytr168;tr168;Entry evaluation for truck
trs_entrytr258;tr258;Entry evaluation for truck
assign_trs_Pcp441;tr221;Pickup plan trucks assignment
assign_trs_Pcp441;tr42;Pickup plan trucks assignment
assign_trs_Pcp441;tr32;Pickup plan trucks assignment
assign_trs_Pcp441;tr15;Pickup plan trucks assignment
assign_trs_Pcp441;tr114;Pickup plan trucks assignment
assign_trs_Pcp441;tr1;Pickup plan trucks assignment
assign_trs_Pcp441;tr144;Pickup plan trucks assignment
trs_entrytr92;tr92;Entry evaluation for truck
check_abnormalitytr170;tr170;truck exmained for empty weight abnormality
check_abnormalitytr256;tr256;truck exmained for empty weight abnormality
check_abnormalitytr73;tr73;truck exmained for empty weight abnormality
check_abnormalitytr35;tr35;truck exmained for empty weight abnormality
check_abnormalitytr228;tr228;truck exmained for empty weight abnormality
check_abnormalitytr179;tr179;truck exmained for empty weight abnormality
trs_entrytr60;tr60;Entry evaluation for truck
trs_entrytr135;tr135;Entry evaluation for truck
trs_entrytr109;tr109;Entry evaluation for truck
weigh_empty_trucktr11;tr11;Empty truck weighed
weigh_empty_trucktr147;tr147;Empty truck weighed
arrive_at_Silo74;Silo74;Silo for truck load
weigh_loaded_trucktr16;tr16;Truck weighed
trs_entrytr102;tr102;Entry evaluation for truck
input_tally_sheettr268;tr268;Tally Sheet for pickup plan
print_w_tickettr268;tr268;Printed weighing ticket for pickup plan
trs_entrytr4;tr4;Entry evaluation for truck
trs_entrytr95;tr95;Entry evaluation for truck
trs_entrytr249;tr249;Entry evaluation for truck
arrive_at_Silo24;Silo24;Silo for truck load
eval_trs_exittr244_Pcp1344;tr244;Exit evaluation for truck
weigh_empty_trucktr168;tr168;Empty truck weighed
weigh_empty_trucktr9;tr9;Empty truck weighed
weigh_empty_trucktr258;tr258;Empty truck weighed
print_w_tickettr252;tr252;Printed weighing ticket for pickup plan
input_tally_sheettr252;tr252;Tally Sheet for pickup plan
trs_entrytr266;tr266;Entry evaluation for truck
trs_entrytr142;tr142;Entry evaluation for truck
check_abnormalitytr5;tr5;truck exmained for empty weight abnormality
check_abnormalitytr125;tr125;truck exmained for empty weight abnormality
check_abnormalitytr66;tr66;truck exmained for empty weight abnormality
check_abnormalitytr191;tr191;truck exmained for empty weight abnormality
weigh_empty_trucktr92;tr92;Empty truck weighed
fail_weightr256;tr256;Truck failed to be weighed
fail_weightr73;tr73;Truck failed to be weighed
fail_weightr228;tr228;Truck failed to be weighed
fail_weightr35;tr35;Truck failed to be weighed
fail_weightr179;tr179;Truck failed to be weighed
weigh_empty_trucktr109;tr109;Empty truck weighed
