ocel_id;ocel_time;ocel_changed_field;weight;price
i-882340;2023-07-28 21:54:29;;0.28;469.83
i-882341;2023-07-29 15:09:50;;1.28;156.95
i-882342;2023-07-29 15:09:50;;0.21;553.55
i-882343;2023-07-29 15:09:50;;0.495;134.99
i-882344;2023-07-30 14:56:37;;0.38;31.38
i-882345;2023-07-30 14:56:37;;0.28;94.17
i-882346;2023-07-30 14:56:37;;0.166;836.07
i-882347;2023-07-30 14:56:37;;0.188;1202.31
i-882348;2023-07-31 07:48:10;;0.483;517.97
i-882349;2023-07-31 07:48:10;;0.44;498.09
i-882350;2023-07-31 07:48:10;;1.28;156.95
i-882351;2023-07-31 07:48:10;;0.495;134.99
i-882352;2023-07-31 07:48:10;;0.28;469.83
i-882353;2023-07-31 07:48:10;;1.48;209.27
i-882354;2023-07-31 07:48:10;;0.28;469.83
i-882355;2023-07-31 10:35:05;;0.38;31.38
i-882356;2023-07-31 10:35:05;;0.483;1149.99
i-882357;2023-07-31 10:35:05;;0.483;517.97
i-882358;2023-07-31 10:35:05;;0.483;517.97
i-882359;2023-07-31 10:35:05;;0.483;83.7
i-882360;2023-07-31 10:35:05;;0.88;94.17
i-882361;2023-07-31 10:35:05;;1.25;2302.08
i-882362;2023-07-31 12:28:15;;0.38;31.38
i-882363;2023-07-31 12:28:15;;0.28;94.17
i-882364;2023-07-31 12:28:15;;1.48;209.27
i-882365;2023-07-31 12:28:15;;1.28;156.95
i-882366;2023-07-31 12:28:15;;1.37;2616.0
i-882367;2023-07-31 12:28:15;;0.44;498.09
i-882368;2023-07-31 14:14:36;;1.25;2302.08
i-882369;2023-07-31 14:14:36;;0.98;136.02
i-882370;2023-07-31 15:47:18;;0.2;41.85
i-882371;2023-07-31 15:47:18;;1.37;2616.0
i-882372;2023-07-31 15:47:18;;1.37;2616.0
i-882373;2023-07-31 17:52:41;;0.28;94.17
i-882374;2023-07-31 17:52:41;;0.188;1202.31
i-882375;2023-07-31 17:52:41;;0.44;498.09
i-882376;2023-07-31 20:14:15;;0.44;498.09
i-882377;2023-07-31 20:14:15;;0.495;134.99
i-882378;2023-07-31 20:14:15;;0.78;104.63
i-882379;2023-07-31 20:14:15;;0.78;104.63
i-882380;2023-07-31 20:14:15;;0.483;1149.99
i-882381;2023-07-31 20:14:15;;0.98;136.02
i-882382;2023-07-31 20:14:15;;0.172;731.43
i-882383;2023-07-31 20:14:15;;0.28;469.83
i-882384;2023-07-31 23:04:41;;1.25;2302.08
i-882385;2023-07-31 23:04:41;;1.25;2302.08
i-882386;2023-07-31 23:04:41;;0.28;469.83
i-882387;2023-07-31 23:04:41;;0.2;41.85
i-882388;2023-08-01 08:53:48;;0.28;469.83
i-882389;2023-08-01 08:53:48;;1.28;156.95
i-882390;2023-08-01 08:53:48;;0.78;104.63
i-882391;2023-08-01 08:53:48;;0.21;553.55
i-882392;2023-08-01 08:53:48;;0.28;469.83
i-882393;2023-08-01 08:53:48;;1.37;2616.0
i-882394;2023-08-01 08:53:48;;0.166;836.07
i-882395;2023-08-01 11:08:48;;0.2;41.85
i-882396;2023-08-01 11:08:48;;0.166;836.07
i-882397;2023-08-01 11:08:48;;0.483;83.7
i-882398;2023-08-01 11:08:48;;0.172;731.43
i-882399;2023-08-01 11:08:48;;0.21;553.55
i-882400;2023-08-01 12:35:42;;0.2;41.85
i-882401;2023-08-01 12:35:42;;0.188;1202.31
i-882402;2023-08-01 12:35:42;;0.44;498.09
i-882403;2023-08-01 14:29:29;;0.44;498.09
i-882404;2023-08-01 14:29:29;;0.188;1202.31
i-882405;2023-08-01 14:29:29;;0.28;469.83
i-882406;2023-08-01 16:17:04;;0.38;31.76
i-882407;2023-08-01 16:17:04;;0.28;95.31
i-882408;2023-08-01 16:17:04;;0.21;560.27
i-882409;2023-08-01 16:17:04;;0.483;524.26
i-882410;2023-08-01 16:17:04;;0.188;1216.9
i-882411;2023-08-01 17:52:13;;0.188;1216.9
i-882412;2023-08-01 17:52:13;;0.98;137.67
i-882413;2023-08-01 17:52:13;;1.37;2647.75
i-882414;2023-08-01 17:52:13;;0.28;475.53
i-882415;2023-08-01 17:52:13;;1.37;2647.75
i-882416;2023-08-01 20:12:51;;0.21;560.27
i-882417;2023-08-01 20:12:51;;0.495;136.63
i-882418;2023-08-01 20:12:51;;0.166;846.22
i-882419;2023-08-01 23:01:53;;1.37;2647.75
i-882420;2023-08-01 23:01:53;;0.28;95.31
i-882421;2023-08-01 23:01:53;;0.44;504.14
i-882422;2023-08-01 23:01:53;;0.44;504.14
i-882423;2023-08-02 08:50:27;;0.21;560.27
i-882424;2023-08-02 08:50:27;;0.38;31.76
i-882425;2023-08-02 11:03:46;;0.2;42.36
i-882426;2023-08-02 11:03:46;;1.48;211.81
i-882427;2023-08-02 11:03:46;;0.78;105.9
i-882428;2023-08-02 11:03:46;;1.25;2330.02
i-882429;2023-08-02 12:25:38;;0.98;137.67
i-882430;2023-08-02 12:25:38;;0.21;560.27
i-882431;2023-08-02 12:25:38;;1.25;2330.02
i-882432;2023-08-02 12:25:38;;0.28;475.53
i-882433;2023-08-02 12:25:38;;0.88;95.31
i-882434;2023-08-02 12:25:38;;1.37;2647.75
i-882435;2023-08-02 12:25:38;;1.28;158.85
i-882436;2023-08-02 14:09:21;;0.44;504.14
i-882437;2023-08-02 14:09:21;;1.28;158.85
i-882438;2023-08-02 14:09:21;;0.38;31.76
i-882439;2023-08-02 15:36:48;;1.48;211.81
i-882440;2023-08-02 15:36:48;;0.38;31.76
i-882441;2023-08-02 15:36:48;;0.172;740.31
i-882442;2023-08-02 15:36:48;;0.44;504.14
i-882443;2023-08-02 17:31:42;;0.98;137.67
i-882444;2023-08-02 17:31:42;;0.483;1163.95
i-882445;2023-08-02 17:31:42;;0.495;136.63
i-882446;2023-08-02 19:21:29;;0.38;31.76
i-882447;2023-08-02 19:21:29;;0.28;475.53
i-882448;2023-08-02 19:21:29;;0.483;1163.95
i-882449;2023-08-02 19:21:29;;0.495;136.63
i-882450;2023-08-02 22:19:10;;0.483;84.72
i-882451;2023-08-02 22:19:10;;0.44;504.14
i-882452;2023-08-02 22:19:10;;0.44;504.14
i-882453;2023-08-02 22:19:10;;0.44;504.14
i-882454;2023-08-02 22:19:10;;0.495;136.63
i-882455;2023-08-02 22:19:10;;0.78;105.9
i-882456;2023-08-03 08:26:31;;0.483;1163.95
i-882457;2023-08-03 08:26:31;;0.172;740.31
i-882458;2023-08-03 08:26:31;;0.188;1216.9
i-882459;2023-08-03 08:26:31;;0.2;42.36
i-882460;2023-08-03 08:26:31;;0.483;524.26
i-882461;2023-08-03 08:26:31;;1.28;158.85
i-882462;2023-08-03 10:27:52;;0.21;560.27
i-882463;2023-08-03 10:27:52;;0.98;137.67
i-882464;2023-08-03 12:13:50;;0.28;95.31
i-882465;2023-08-03 12:13:50;;0.188;1216.9
i-882466;2023-08-03 12:13:50;;0.2;42.36
i-882467;2023-08-03 12:13:50;;1.48;211.81
i-882468;2023-08-03 13:45:45;;0.188;1216.9
i-882469;2023-08-03 13:45:45;;0.44;504.14
i-882470;2023-08-03 13:45:45;;0.78;105.9
i-882471;2023-08-03 15:49:36;;0.44;504.14
i-882472;2023-08-03 15:49:36;;1.25;2330.02
i-882473;2023-08-03 15:49:36;;0.172;740.31
i-882474;2023-08-03 15:49:36;;0.172;740.31
i-882475;2023-08-03 17:57:17;;0.28;475.53
i-882476;2023-08-03 17:57:17;;0.166;846.22
i-882477;2023-08-03 17:57:17;;0.28;95.31
i-882478;2023-08-03 17:57:17;;0.495;136.63
i-882479;2023-08-03 17:57:17;;0.172;740.31
i-882480;2023-08-03 17:57:17;;0.166;846.22
i-882481;2023-08-03 20:28:03;;1.25;2330.02
i-882482;2023-08-03 20:28:03;;0.28;475.53
i-882483;2023-08-03 20:28:03;;0.98;137.67
i-882484;2023-08-03 20:28:03;;0.28;95.31
i-882485;2023-08-03 20:28:03;;0.483;84.72
i-882486;2023-08-03 20:28:03;;0.28;95.31
i-882487;2023-08-03 20:28:03;;1.25;2330.02
i-882488;2023-08-03 23:49:14;;0.188;1216.9
i-882489;2023-08-03 23:49:14;;0.28;95.31
i-882490;2023-08-03 23:49:14;;0.2;42.36
i-882491;2023-08-03 23:49:14;;0.44;504.14
i-882492;2023-08-03 23:49:14;;0.28;95.31
i-882493;2023-08-03 23:49:14;;0.98;137.67
i-882494;2023-08-03 23:49:14;;1.37;2647.75
i-882495;2023-08-04 09:47:16;;1.25;2330.02
i-882496;2023-08-04 09:47:16;;0.88;95.31
i-882497;2023-08-04 09:47:16;;1.48;211.81
i-882498;2023-08-04 09:47:16;;0.78;105.9
i-882499;2023-08-04 11:52:38;;1.28;158.85
i-882500;2023-08-04 11:52:38;;1.48;211.81
i-882501;2023-08-04 11:52:38;;0.21;560.27
i-882502;2023-08-04 14:03:21;;0.188;1216.9
i-882503;2023-08-04 14:03:21;;1.28;158.85
i-882504;2023-08-04 14:03:21;;0.21;560.27
i-882505;2023-08-04 14:03:21;;0.28;95.31
i-882506;2023-08-04 15:24:48;;0.28;95.31
i-882507;2023-08-04 15:24:48;;0.88;95.31
i-882508;2023-08-04 15:24:48;;0.495;136.63
i-882509;2023-08-04 15:24:48;;1.48;211.81
i-882510;2023-08-04 15:24:48;;1.25;2330.02
i-882511;2023-08-04 15:24:48;;0.2;42.36
i-882512;2023-08-04 17:07:42;;0.44;504.14
i-882513;2023-08-04 17:07:42;;0.483;524.26
i-882514;2023-08-04 18:33:29;;0.28;475.53
i-882515;2023-08-04 18:33:29;;0.28;475.53
i-882516;2023-08-04 21:16:39;;0.166;846.22
i-882517;2023-08-04 21:16:39;;0.21;560.27
i-882518;2023-08-05 11:22:50;;1.25;2330.02
i-882519;2023-08-05 11:22:50;;0.172;740.31
i-882520;2023-08-05 11:22:50;;0.483;1163.95
i-882521;2023-08-05 11:22:50;;0.78;105.9
i-882522;2023-08-05 11:22:50;;0.483;1163.95
i-882523;2023-08-05 11:22:50;;0.28;475.53
i-882524;2023-08-06 11:22:36;;1.48;211.81
i-882525;2023-08-06 11:22:36;;0.495;136.63
i-882526;2023-08-06 11:22:36;;0.78;105.9
i-882527;2023-08-06 11:22:36;;0.495;136.63
i-882528;2023-08-06 11:22:36;;1.28;158.85
i-882529;2023-08-06 11:22:36;;1.28;158.85
i-882530;2023-08-07 03:40:09;;0.483;1163.95
i-882531;2023-08-07 03:40:09;;0.166;846.22
i-882532;2023-08-07 10:02:15;;0.44;504.14
i-882533;2023-08-07 10:02:15;;1.48;211.81
i-882534;2023-08-07 10:02:15;;0.166;846.22
i-882535;2023-08-07 10:02:15;;0.166;846.22
i-882536;2023-08-07 10:02:15;;1.37;2647.75
i-882537;2023-08-07 10:02:15;;1.28;158.85
i-882538;2023-08-07 11:22:36;;1.48;211.81
i-882539;2023-08-07 11:22:36;;0.188;1216.9
i-882540;2023-08-07 11:22:36;;0.483;84.72
i-882541;2023-08-07 11:22:36;;0.28;475.53
i-882542;2023-08-07 11:22:36;;0.98;137.67
i-882543;2023-08-07 11:22:36;;0.483;84.72
i-882544;2023-08-07 13:03:18;;0.21;560.27
i-882545;2023-08-07 13:03:18;;1.37;2647.75
i-882546;2023-08-07 13:03:18;;0.44;504.14
i-882547;2023-08-07 13:03:18;;1.48;211.81
i-882548;2023-08-07 13:03:18;;0.21;560.27
i-882549;2023-08-07 14:24:41;;0.188;1216.9
i-882550;2023-08-07 14:24:41;;0.78;105.9
i-882551;2023-08-07 14:24:41;;0.2;42.36
i-882552;2023-08-07 16:07:28;;0.483;524.26
i-882553;2023-08-07 16:07:28;;0.166;846.22
i-882554;2023-08-07 16:07:28;;0.2;42.36
i-882555;2023-08-07 16:07:28;;0.2;42.36
i-882556;2023-08-07 17:33:02;;0.495;136.63
i-882557;2023-08-07 17:33:02;;0.483;524.26
i-882558;2023-08-07 17:33:02;;0.28;95.31
i-882559;2023-08-07 17:33:02;;0.38;31.76
i-882560;2023-08-07 17:33:02;;0.495;136.63
i-882561;2023-08-07 17:33:02;;0.483;84.72
i-882562;2023-08-07 19:24:09;;0.44;504.14
i-882563;2023-08-07 19:24:09;;0.483;524.26
i-882564;2023-08-07 19:24:09;;0.483;524.26
i-882565;2023-08-07 22:24:29;;0.483;524.26
i-882566;2023-08-07 22:24:29;;0.28;475.53
i-882567;2023-08-07 22:24:29;;0.38;31.76
i-882568;2023-08-08 08:37:10;;1.25;2330.02
i-882569;2023-08-08 08:37:10;;0.28;95.31
i-882570;2023-08-08 08:37:10;;0.78;105.9
i-882571;2023-08-08 10:43:50;;0.172;740.31
i-882572;2023-08-08 10:43:50;;1.37;2647.75
i-882573;2023-08-08 10:43:50;;1.28;158.85
i-882574;2023-08-08 10:43:50;;0.166;846.22
i-882575;2023-08-08 12:45:46;;1.28;158.85
i-882576;2023-08-08 14:49:38;;1.25;2330.02
i-882577;2023-08-08 16:57:21;;0.483;524.26
i-882578;2023-08-08 16:57:21;;0.98;137.67
i-882579;2023-08-08 16:57:21;;1.25;2330.02
i-882580;2023-08-08 16:57:21;;1.48;211.81
i-882581;2023-08-08 16:57:21;;0.21;560.27
i-882582;2023-08-08 19:12:48;;0.483;524.26
i-882583;2023-08-08 19:12:48;;0.495;136.63
i-882584;2023-08-08 19:12:48;;1.25;2330.02
i-882585;2023-08-08 19:12:48;;0.28;475.53
i-882586;2023-08-08 22:01:47;;0.78;105.9
i-882587;2023-08-08 22:01:47;;0.483;1163.95
i-882588;2023-08-08 22:01:47;;0.28;95.31
i-882589;2023-08-08 22:01:47;;0.88;95.31
i-882590;2023-08-08 22:01:47;;0.166;846.22
i-882591;2023-08-09 07:11:39;;1.37;2647.75
i-882592;2023-08-09 07:11:39;;1.37;2647.75
i-882593;2023-08-09 09:54:54;;1.25;2330.02
i-882594;2023-08-09 09:54:54;;1.28;158.85
i-882595;2023-08-09 09:54:54;;0.44;504.14
i-882596;2023-08-09 09:54:54;;0.21;560.27
i-882597;2023-08-09 09:54:54;;0.78;105.9
i-882598;2023-08-09 09:54:54;;1.37;2647.75
i-882599;2023-08-09 09:54:54;;1.37;2647.75
i-882600;2023-08-09 12:07:54;;0.88;95.31
i-882601;2023-08-09 12:07:54;;0.38;31.76
i-882602;2023-08-09 12:07:54;;0.38;31.76
i-882603;2023-08-09 12:07:54;;0.98;137.67
i-882604;2023-08-09 12:07:54;;0.2;42.36
i-882605;2023-08-09 12:07:54;;1.48;211.81
i-882606;2023-08-09 13:33:53;;0.188;1216.9
i-882607;2023-08-09 13:33:53;;0.483;524.26
i-882608;2023-08-09 13:33:53;;0.98;137.67
i-882609;2023-08-09 13:33:53;;0.188;1216.9
i-882610;2023-08-09 15:25:52;;0.172;740.31
i-882611;2023-08-09 15:25:52;;0.2;42.36
i-882612;2023-08-09 15:25:52;;0.483;524.26
i-882613;2023-08-09 15:25:52;;0.483;84.72
i-882614;2023-08-09 15:25:52;;1.37;2647.75
i-882615;2023-08-09 17:09:50;;0.44;504.14
i-882616;2023-08-09 17:09:50;;0.172;740.31
i-882617;2023-08-09 17:09:50;;0.21;560.27
i-882618;2023-08-09 17:09:50;;0.98;137.67
i-882619;2023-08-09 17:09:50;;0.98;137.67
i-882620;2023-08-09 17:09:50;;1.48;211.81
i-882621;2023-08-09 18:37:45;;0.28;95.31
i-882622;2023-08-09 18:37:45;;0.21;560.27
i-882623;2023-08-09 18:37:45;;0.38;31.76
i-882624;2023-08-09 21:29:27;;0.172;740.31
i-882625;2023-08-09 21:29:27;;0.483;1163.95
i-882626;2023-08-09 21:29:27;;0.78;105.9
i-882627;2023-08-10 04:57:38;;0.172;740.31
i-882628;2023-08-10 04:57:38;;0.483;524.26
i-882629;2023-08-10 04:57:38;;0.172;740.31
i-882630;2023-08-10 04:57:38;;0.21;560.27
i-882631;2023-08-10 04:57:38;;0.21;560.27
i-882632;2023-08-10 04:57:38;;0.483;1163.95
i-882633;2023-08-10 10:27:29;;0.44;504.14
i-882634;2023-08-10 10:27:29;;0.98;137.67
i-882635;2023-08-10 10:27:29;;0.495;136.63
i-882636;2023-08-10 12:13:04;;0.188;1216.9
i-882637;2023-08-10 12:13:04;;1.28;158.85
i-882638;2023-08-10 12:13:04;;0.483;524.26
i-882639;2023-08-10 12:13:04;;0.28;95.31
i-882640;2023-08-10 13:44:14;;0.38;31.76
i-882641;2023-08-10 13:44:14;;0.38;31.76
i-882642;2023-08-10 13:44:14;;1.37;2647.75
i-882643;2023-08-10 13:44:14;;0.483;84.72
i-882644;2023-08-10 13:44:14;;0.495;136.63
i-882645;2023-08-10 13:44:14;;1.28;158.85
i-882646;2023-08-10 15:46:33;;0.38;31.76
i-882647;2023-08-10 15:46:33;;0.78;105.9
i-882648;2023-08-10 15:46:33;;0.44;504.14
i-882649;2023-08-10 15:46:33;;0.2;42.36
i-882650;2023-08-10 15:46:33;;1.48;211.81
i-882651;2023-08-10 17:51:12;;0.28;475.53
i-882652;2023-08-10 17:51:12;;0.28;95.31
i-882653;2023-08-10 17:51:12;;0.188;1216.9
i-882654;2023-08-10 20:09:47;;0.483;1163.95
i-882655;2023-08-10 20:09:47;;0.166;846.22
i-882656;2023-08-10 20:09:47;;0.483;1163.95
i-882657;2023-08-10 20:09:47;;1.28;158.85
i-882658;2023-08-10 20:09:47;;1.28;158.85
i-882659;2023-08-10 22:55:46;;0.483;524.26
i-882660;2023-08-10 22:55:46;;0.483;1163.95
i-882661;2023-08-10 22:55:46;;0.78;105.9
i-882662;2023-08-10 22:55:46;;0.483;84.72
i-882663;2023-08-11 09:39:43;;0.28;95.31
i-882664;2023-08-11 09:39:43;;0.483;1163.95
i-882665;2023-08-11 09:39:43;;0.78;105.9
i-882666;2023-08-11 11:37:31;;0.98;137.67
i-882667;2023-08-11 11:37:31;;0.188;1216.9
i-882668;2023-08-11 13:33:08;;0.98;137.67
i-882669;2023-08-11 13:33:08;;0.483;524.26
i-882670;2023-08-11 13:33:08;;0.166;846.22
i-882671;2023-08-11 15:24:22;;1.28;158.85
i-882672;2023-08-11 15:24:22;;0.44;504.14
i-882673;2023-08-11 15:24:22;;0.2;42.36
i-882674;2023-08-11 15:24:22;;0.2;42.36
i-882675;2023-08-11 15:24:22;;0.98;137.67
i-882676;2023-08-11 15:24:22;;0.88;95.31
i-882677;2023-08-11 15:24:22;;1.25;2330.02
i-882678;2023-08-11 15:24:22;;0.495;136.63
i-882679;2023-08-11 15:24:22;;0.78;105.9
i-882680;2023-08-11 15:24:22;;0.88;95.31
i-882681;2023-08-11 15:24:22;;0.98;137.67
i-882682;2023-08-11 17:06:49;;0.188;1216.9
i-882683;2023-08-11 17:06:49;;0.2;42.36
i-882684;2023-08-11 18:31:44;;0.172;740.31
i-882685;2023-08-11 18:31:44;;0.38;31.76
i-882686;2023-08-11 18:31:44;;1.37;2647.75
i-882687;2023-08-11 18:31:44;;0.38;31.76
i-882688;2023-08-11 18:31:44;;0.38;31.76
i-882689;2023-08-11 21:11:23;;0.495;136.63
i-882690;2023-08-11 21:11:23;;1.28;158.85
i-882691;2023-08-11 21:11:23;;0.495;136.63
i-882692;2023-08-11 21:11:23;;0.188;1216.9
i-882693;2023-08-12 10:51:15;;0.483;1163.95
i-882694;2023-08-12 10:51:15;;0.88;95.31
i-882695;2023-08-12 10:51:15;;1.37;2647.75
i-882696;2023-08-12 10:51:15;;0.28;95.31
i-882697;2023-08-12 10:51:15;;0.44;504.14
i-882698;2023-08-13 11:19:26;;0.495;136.63
i-882699;2023-08-13 11:19:26;;0.98;137.67
i-882700;2023-08-13 11:19:26;;0.166;846.22
i-882701;2023-08-13 11:19:26;;0.188;1216.9
i-882702;2023-08-14 03:33:48;;0.166;846.22
i-882703;2023-08-14 03:33:48;;0.28;95.31
i-882704;2023-08-14 03:33:48;;1.37;2647.75
i-882705;2023-08-14 09:55:17;;1.25;2330.02
i-882706;2023-08-14 09:55:17;;0.483;524.26
i-882707;2023-08-14 09:55:17;;0.38;31.76
i-882708;2023-08-14 09:55:17;;1.28;158.85
i-882709;2023-08-14 09:55:17;;0.2;42.36
i-882710;2023-08-14 09:55:17;;0.172;740.31
i-882711;2023-08-14 09:55:17;;0.188;1216.9
i-882712;2023-08-14 09:55:17;;1.28;158.85
i-882713;2023-08-14 12:08:39;;1.25;2330.02
i-882714;2023-08-14 12:08:39;;0.78;105.9
i-882715;2023-08-14 12:08:39;;0.188;1216.9
i-882716;2023-08-14 12:08:39;;0.28;475.53
i-882717;2023-08-14 12:08:39;;0.483;84.72
i-882718;2023-08-14 12:08:39;;1.28;158.85
i-882719;2023-08-14 13:35:24;;0.2;42.36
i-882720;2023-08-14 13:35:24;;0.188;1216.9
i-882721;2023-08-14 13:35:24;;0.28;95.31
i-882722;2023-08-14 15:28:54;;0.28;475.53
i-882723;2023-08-14 15:28:54;;0.21;560.27
i-882724;2023-08-14 15:28:54;;0.495;136.63
i-882725;2023-08-14 15:28:54;;0.44;504.14
i-882726;2023-08-14 15:28:54;;0.78;105.9
i-882727;2023-08-14 15:28:54;;0.172;740.31
i-882728;2023-08-14 17:15:53;;0.495;136.63
i-882729;2023-08-14 17:15:53;;0.98;137.67
i-882730;2023-08-14 17:15:53;;0.483;1163.95
i-882731;2023-08-14 17:15:53;;0.28;95.31
i-882732;2023-08-14 17:15:53;;0.44;504.14
i-882733;2023-08-14 18:49:52;;0.88;95.31
i-882734;2023-08-14 18:49:52;;0.483;84.72
i-882735;2023-08-14 18:49:52;;0.2;42.36
i-882736;2023-08-14 22:05:47;;0.21;560.27
i-882737;2023-08-14 22:05:47;;1.37;2647.75
i-882738;2023-08-14 22:05:47;;0.88;95.31
i-882739;2023-08-15 07:35:39;;0.28;95.31
i-882740;2023-08-15 07:35:39;;1.37;2647.75
i-882741;2023-08-15 07:35:39;;0.172;740.31
i-882742;2023-08-15 07:35:39;;0.2;42.36
i-882743;2023-08-15 07:35:39;;0.21;560.27
i-882744;2023-08-15 07:35:39;;0.44;504.14
i-882745;2023-08-15 10:21:18;;0.88;95.31
i-882746;2023-08-15 10:21:18;;0.38;31.76
i-882747;2023-08-15 10:21:18;;0.28;95.31
i-882748;2023-08-15 10:21:18;;0.483;1163.95
i-882749;2023-08-15 10:21:18;;0.483;524.26
i-882750;2023-08-15 10:21:18;;0.495;136.63
i-882751;2023-08-15 10:21:18;;0.98;137.67
i-882752;2023-08-15 10:21:18;;0.88;95.31
i-882753;2023-08-15 10:21:18;;0.88;95.31
i-882754;2023-08-15 10:21:18;;0.172;740.31
i-882755;2023-08-15 10:21:18;;1.25;2330.02
i-882756;2023-08-15 12:00:42;;0.495;136.63
i-882757;2023-08-15 12:00:42;;1.28;158.85
i-882758;2023-08-15 12:00:42;;1.28;158.85
i-882759;2023-08-15 12:00:42;;0.38;31.76
i-882760;2023-08-15 13:19:29;;0.28;475.53
i-882761;2023-08-15 13:19:29;;0.166;846.22
i-882762;2023-08-15 13:19:29;;0.78;105.9
i-882763;2023-08-15 13:19:29;;0.483;1163.95
i-882764;2023-08-15 14:57:04;;0.166;846.22
i-882765;2023-08-15 14:57:04;;1.25;2330.02
i-882766;2023-08-15 14:57:04;;0.21;560.27
i-882767;2023-08-15 14:57:04;;0.38;31.76
i-882768;2023-08-15 14:57:04;;0.172;740.31
i-882769;2023-08-15 17:12:14;;1.25;2330.02
i-882770;2023-08-15 17:12:14;;0.483;524.26
i-882771;2023-08-15 17:12:14;;1.28;158.85
i-882772;2023-08-15 17:12:14;;1.25;2330.02
i-882773;2023-08-15 18:42:33;;0.28;475.53
i-882774;2023-08-15 18:42:33;;0.88;95.31
i-882775;2023-08-15 18:42:33;;0.44;504.14
i-882776;2023-08-15 18:42:33;;1.25;2330.02
i-882777;2023-08-15 18:42:33;;1.48;211.81
i-882778;2023-08-15 21:43:51;;0.38;31.76
i-882779;2023-08-15 21:43:51;;0.166;846.22
i-882780;2023-08-15 21:43:51;;0.2;42.36
i-882781;2023-08-15 21:43:51;;1.25;2330.02
i-882782;2023-08-16 06:24:02;;0.88;95.31
i-882783;2023-08-16 06:24:02;;0.166;846.22
i-882784;2023-08-16 06:24:02;;0.44;504.14
i-882785;2023-08-16 06:24:02;;1.25;2330.02
i-882786;2023-08-16 06:24:02;;0.78;105.9
i-882787;2023-08-16 06:24:02;;0.98;137.67
i-882788;2023-08-16 06:24:02;;0.188;1216.9
i-882789;2023-08-16 06:24:02;;0.28;95.31
i-882790;2023-08-16 10:02:32;;0.78;105.9
i-882791;2023-08-16 10:02:32;;0.38;31.76
i-882792;2023-08-16 10:02:32;;1.37;2647.75
i-882793;2023-08-16 10:02:32;;0.2;42.36
i-882794;2023-08-16 10:02:32;;0.483;1163.95
i-882795;2023-08-16 10:02:32;;0.483;1163.95
i-882796;2023-08-16 11:23:10;;0.78;105.9
i-882797;2023-08-16 11:23:10;;0.495;136.63
i-882798;2023-08-16 13:04:25;;0.483;524.26
i-882799;2023-08-16 14:26:56;;1.25;2330.02
i-882800;2023-08-16 14:26:56;;0.166;846.22
i-882801;2023-08-16 14:26:56;;0.44;504.14
i-882802;2023-08-16 16:11:57;;1.37;2647.75
i-882803;2023-08-16 16:11:57;;0.495;136.63
i-882804;2023-08-16 16:11:57;;0.28;475.53
i-882805;2023-08-16 16:11:57;;0.78;105.9
i-882806;2023-08-16 17:42:00;;0.483;1163.95
i-882807;2023-08-16 17:42:00;;0.21;560.27
i-882808;2023-08-16 17:42:00;;0.2;42.36
i-882809;2023-08-16 17:42:00;;0.166;846.22
i-882810;2023-08-16 17:42:00;;0.483;524.26
i-882811;2023-08-16 19:42:11;;0.188;1216.9
i-882812;2023-08-16 19:42:11;;0.172;740.31
i-882813;2023-08-16 19:42:11;;0.483;524.26
i-882814;2023-08-16 19:42:11;;0.495;136.63
i-882815;2023-08-16 19:42:11;;1.25;2330.02
i-882816;2023-08-16 19:42:11;;1.25;2330.02
i-882817;2023-08-16 19:42:11;;0.483;1163.95
i-882818;2023-08-16 19:42:11;;0.483;1163.95
i-882819;2023-08-16 19:42:11;;0.28;475.53
i-882820;2023-08-16 23:00:34;;0.38;31.76
i-882821;2023-08-16 23:00:34;;0.483;84.72
i-882822;2023-08-16 23:00:34;;0.172;740.31
i-882823;2023-08-16 23:00:34;;0.21;560.27
i-882824;2023-08-16 23:00:34;;0.21;560.27
i-882825;2023-08-16 23:00:34;;0.88;95.31
i-882826;2023-08-16 23:00:34;;0.21;560.27
i-882827;2023-08-17 08:48:52;;0.44;504.14
i-882828;2023-08-17 08:48:52;;0.28;475.53
i-882829;2023-08-17 08:48:52;;0.44;504.14
i-882830;2023-08-17 08:48:52;;0.44;504.14
i-882831;2023-08-17 08:48:52;;0.483;1163.95
i-882832;2023-08-17 08:48:52;;1.37;2647.75
i-882833;2023-08-17 11:01:23;;0.38;31.76
i-882834;2023-08-17 12:20:52;;0.21;560.27
i-882835;2023-08-17 12:20:52;;0.2;42.36
i-882836;2023-08-17 13:59:50;;1.25;2330.02
i-882837;2023-08-17 13:59:50;;0.38;31.76
i-882838;2023-08-17 13:59:50;;1.48;211.81
i-882839;2023-08-17 13:59:50;;0.166;846.22
i-882840;2023-08-17 13:59:50;;0.483;524.26
i-882841;2023-08-17 13:59:50;;0.78;105.9
i-882842;2023-08-17 13:59:50;;0.98;137.67
i-882843;2023-08-17 16:17:45;;0.483;524.26
i-882844;2023-08-17 16:17:45;;0.166;846.22
i-882845;2023-08-17 16:17:45;;1.37;2647.75
i-882846;2023-08-17 16:17:45;;0.38;31.76
i-882847;2023-08-17 17:53:36;;0.21;560.27
i-882848;2023-08-17 20:16:59;;0.2;42.36
i-882849;2023-08-17 20:16:59;;1.48;211.81
i-882850;2023-08-17 20:16:59;;0.172;740.31
i-882851;2023-08-17 20:16:59;;1.28;158.85
i-882852;2023-08-17 20:16:59;;0.166;846.22
