ocel_event_id;ocel_object_id;ocel_qualifier
weigh_empty_trucktr241;tr241;Empty truck weighed
eval_trs_exittr175_Pcp1174;tr175;Exit evaluation for truck
print_w_tickettr265;tr265;Printed weighing ticket for pickup plan
input_tally_sheettr265;tr265;Tally Sheet for pickup plan
weigh_empty_trucktr117;tr117;Empty truck weighed
eval_trs_exittr153_Pcp46;tr153;Exit evaluation for truck
weigh_empty_trucktr223;tr223;Empty truck weighed
eval_trs_exittr243_Pcp46;tr243;Exit evaluation for truck
weigh_empty_trucktr253;tr253;Empty truck weighed
weigh_loaded_trucktr276;tr276;Truck weighed
weigh_empty_trucktr249;tr249;Empty truck weighed
print_w_tickettr128;tr128;Printed weighing ticket for pickup plan
input_tally_sheettr128;tr128;Tally Sheet for pickup plan
weigh_empty_trucktr19;tr19;Empty truck weighed
weigh_empty_trucktr109;tr109;Empty truck weighed
weigh_empty_trucktr184;tr184;Empty truck weighed
print_w_tickettr195;tr195;Printed weighing ticket for pickup plan
input_tally_sheettr195;tr195;Tally Sheet for pickup plan
weigh_empty_trucktr279;tr279;Empty truck weighed
check_abnormalitytr283;tr283;truck exmained for empty weight abnormality
weigh_loaded_trucktr74;tr74;Truck weighed
weigh_empty_trucktr272;tr272;Empty truck weighed
weigh_empty_trucktr187;tr187;Empty truck weighed
print_w_tickettr159;tr159;Printed weighing ticket for pickup plan
input_tally_sheettr159;tr159;Tally Sheet for pickup plan
eval_trs_exittr265_Pcp46;tr265;Exit evaluation for truck
check_abnormalitytr57;tr57;truck exmained for empty weight abnormality
check_abnormalitytr273;tr273;truck exmained for empty weight abnormality
eval_trs_exittr128_Pcp1614;tr128;Exit evaluation for truck
check_abnormalitytr241;tr241;truck exmained for empty weight abnormality
check_abnormalitytr223;tr223;truck exmained for empty weight abnormality
assign_trs_Pcp229;tr81;Pickup plan trucks assignment
assign_trs_Pcp229;tr103;Pickup plan trucks assignment
input_tally_sheettr33;tr33;Tally Sheet for pickup plan
print_w_tickettr33;tr33;Printed weighing ticket for pickup plan
assign_trs_Pcp229;tr230;Pickup plan trucks assignment
assign_trs_Pcp229;tr264;Pickup plan trucks assignment
fail_weightr283;tr283;Truck failed to be weighed
assign_trs_Pcp229;tr172;Pickup plan trucks assignment
trs_entrytr157;tr157;Entry evaluation for truck
check_abnormalitytr117;tr117;truck exmained for empty weight abnormality
check_abnormalitytr19;tr19;truck exmained for empty weight abnormality
eval_trs_exittr195_Pcp46;tr195;Exit evaluation for truck
trs_entrytr298;tr298;Entry evaluation for truck
check_abnormalitytr109;tr109;truck exmained for empty weight abnormality
check_abnormalitytr253;tr253;truck exmained for empty weight abnormality
check_abnormalitytr249;tr249;truck exmained for empty weight abnormality
trs_entrytr29;tr29;Entry evaluation for truck
trs_entrytr108;tr108;Entry evaluation for truck
eval_trs_exittr159_Pcp1614;tr159;Exit evaluation for truck
check_abnormalitytr272;tr272;truck exmained for empty weight abnormality
check_abnormalitytr187;tr187;truck exmained for empty weight abnormality
check_abnormalitytr184;tr184;truck exmained for empty weight abnormality
fail_weightr223;tr223;Truck failed to be weighed
eval_trs_exittr33_Pcp46;tr33;Exit evaluation for truck
check_abnormalitytr279;tr279;truck exmained for empty weight abnormality
fail_weightr109;tr109;Truck failed to be weighed
trs_entrytr262;tr262;Entry evaluation for truck
fail_weightr249;tr249;Truck failed to be weighed
trs_entrytr294;tr294;Entry evaluation for truck
weigh_empty_trucktr298;tr298;Empty truck weighed
input_tally_sheettr276;tr276;Tally Sheet for pickup plan
print_w_tickettr276;tr276;Printed weighing ticket for pickup plan
weigh_empty_trucktr157;tr157;Empty truck weighed
assign_trs_Pcp421;tr92;Pickup plan trucks assignment
assign_trs_Pcp421;tr291;Pickup plan trucks assignment
assign_trs_Pcp421;tr277;Pickup plan trucks assignment
Lodge_Pcp1287;Pcp1287;lodged pickup plan
Lodge_Pcp1287;Cr1336;cargo to be picked up
weigh_empty_trucktr29;tr29;Empty truck weighed
arrive_at_Silo68;Silo68;Silo for truck load
assign_trs_Pcp421;tr77;Pickup plan trucks assignment
assign_trs_Pcp421;tr104;Pickup plan trucks assignment
assign_trs_Pcp421;tr283;Pickup plan trucks assignment
trs_entrytr245;tr245;Entry evaluation for truck
trs_entrytr143;tr143;Entry evaluation for truck
fail_weightr187;tr187;Truck failed to be weighed
weigh_empty_trucktr108;tr108;Empty truck weighed
print_w_tickettr74;tr74;Printed weighing ticket for pickup plan
input_tally_sheettr74;tr74;Tally Sheet for pickup plan
Lodge_Pcp1072;Pcp1072;lodged pickup plan
Lodge_Pcp1072;Cr15;cargo to be picked up
fail_weightr272;tr272;Truck failed to be weighed
arrive_at_Silo68;Silo68;Silo for truck load
weigh_empty_trucktr262;tr262;Empty truck weighed
weigh_empty_trucktr294;tr294;Empty truck weighed
arrive_at_Silo68;Silo68;Silo for truck load
arrive_at_Silo68;Silo68;Silo for truck load
arrive_at_Silo74;Silo74;Silo for truck load
eval_trs_exittr276_Pcp1530;tr276;Exit evaluation for truck
weigh_empty_trucktr245;tr245;Empty truck weighed
arrive_at_Silo74;Silo74;Silo for truck load
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
weigh_empty_trucktr143;tr143;Empty truck weighed
eval_trs_exittr74_Pcp1530;tr74;Exit evaluation for truck
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
check_abnormalitytr298;tr298;truck exmained for empty weight abnormality
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
load_trucktr273;tr273;cargo load for truck
trs_entrytr264;tr264;Entry evaluation for truck
check_abnormalitytr157;tr157;truck exmained for empty weight abnormality
determine_continuanceSilo74;Silo74;silo evaluated for pickup continuance
check_abnormalitytr29;tr29;truck exmained for empty weight abnormality
arrive_at_Silo68;Silo68;Silo for truck load
arrive_at_Silo74;Silo74;Silo for truck load
trs_entrytr103;tr103;Entry evaluation for truck
determine_continuanceSilo74;Silo74;silo evaluated for pickup continuance
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
trs_entrytr230;tr230;Entry evaluation for truck
load_trucktr57;tr57;cargo load for truck
check_abnormalitytr108;tr108;truck exmained for empty weight abnormality
check_abnormalitytr262;tr262;truck exmained for empty weight abnormality
load_trucktr241;tr241;cargo load for truck
Lodge_Pcp26;Pcp26;lodged pickup plan
Lodge_Pcp26;Cr404;cargo to be picked up
trs_entrytr81;tr81;Entry evaluation for truck
load_trucktr19;tr19;cargo load for truck
check_abnormalitytr294;tr294;truck exmained for empty weight abnormality
load_trucktr117;tr117;cargo load for truck
load_trucktr253;tr253;cargo load for truck
trs_entrytr172;tr172;Entry evaluation for truck
check_abnormalitytr245;tr245;truck exmained for empty weight abnormality
determine_continuanceSilo68;Silo68;silo evaluated for pickup continuance
fail_weightr298;tr298;Truck failed to be weighed
weigh_empty_trucktr103;tr103;Empty truck weighed
check_abnormalitytr143;tr143;truck exmained for empty weight abnormality
fail_weightr29;tr29;Truck failed to be weighed
weigh_empty_trucktr264;tr264;Empty truck weighed
weigh_empty_trucktr230;tr230;Empty truck weighed
fail_weightr157;tr157;Truck failed to be weighed
determine_continuanceSilo74;Silo74;silo evaluated for pickup continuance
trs_entrytr92;tr92;Entry evaluation for truck
trs_entrytr104;tr104;Entry evaluation for truck
weigh_empty_trucktr81;tr81;Empty truck weighed
fail_weightr108;tr108;Truck failed to be weighed
load_trucktr184;tr184;cargo load for truck
trs_entrytr283;tr283;Entry evaluation for truck
load_trucktr279;tr279;cargo load for truck
fail_weightr294;tr294;Truck failed to be weighed
trs_entrytr291;tr291;Entry evaluation for truck
weigh_empty_trucktr172;tr172;Empty truck weighed
fail_weightr143;tr143;Truck failed to be weighed
trs_entrytr277;tr277;Entry evaluation for truck
arrive_at_Silo55;Silo55;Silo for truck load
trs_entrytr77;tr77;Entry evaluation for truck
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
weigh_empty_trucktr104;tr104;Empty truck weighed
weigh_empty_trucktr92;tr92;Empty truck weighed
check_abnormalitytr264;tr264;truck exmained for empty weight abnormality
check_abnormalitytr103;tr103;truck exmained for empty weight abnormality
weigh_empty_trucktr283;tr283;Empty truck weighed
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
check_abnormalitytr81;tr81;truck exmained for empty weight abnormality
weigh_empty_trucktr291;tr291;Empty truck weighed
weigh_empty_trucktr277;tr277;Empty truck weighed
arrive_at_Silo55;Silo55;Silo for truck load
assign_trs_Pcp1287;tr189;Pickup plan trucks assignment
weigh_empty_trucktr77;tr77;Empty truck weighed
assign_trs_Pcp1287;tr274;Pickup plan trucks assignment
assign_trs_Pcp1287;tr186;Pickup plan trucks assignment
assign_trs_Pcp1287;tr142;Pickup plan trucks assignment
load_trucktr262;tr262;cargo load for truck
assign_trs_Pcp1287;tr52;Pickup plan trucks assignment
weigh_loaded_trucktr273;tr273;Truck weighed
check_abnormalitytr172;tr172;truck exmained for empty weight abnormality
fail_weightr103;tr103;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
fail_weightr81;tr81;Truck failed to be weighed
weigh_loaded_trucktr241;tr241;Truck weighed
weigh_loaded_trucktr57;tr57;Truck weighed
assign_trs_Pcp1072;tr227;Pickup plan trucks assignment
assign_trs_Pcp1072;tr258;Pickup plan trucks assignment
weigh_loaded_trucktr117;tr117;Truck weighed
determine_continuanceSilo55;Silo55;silo evaluated for pickup continuance
check_abnormalitytr92;tr92;truck exmained for empty weight abnormality
assign_trs_Pcp1072;tr237;Pickup plan trucks assignment
check_abnormalitytr104;tr104;truck exmained for empty weight abnormality
assign_trs_Pcp1072;tr21;Pickup plan trucks assignment
assign_trs_Pcp1072;tr160;Pickup plan trucks assignment
check_abnormalitytr283;tr283;truck exmained for empty weight abnormality
check_abnormalitytr291;tr291;truck exmained for empty weight abnormality
load_trucktr245;tr245;cargo load for truck
weigh_loaded_trucktr184;tr184;Truck weighed
fail_weightr172;tr172;Truck failed to be weighed
check_abnormalitytr77;tr77;truck exmained for empty weight abnormality
arrive_at_Silo11;Silo11;Silo for truck load
weigh_loaded_trucktr253;tr253;Truck weighed
weigh_loaded_trucktr19;tr19;Truck weighed
fail_weightr92;tr92;Truck failed to be weighed
check_abnormalitytr277;tr277;truck exmained for empty weight abnormality
weigh_loaded_trucktr279;tr279;Truck weighed
fail_weightr104;tr104;Truck failed to be weighed
fail_weightr283;tr283;Truck failed to be weighed
fail_weightr291;tr291;Truck failed to be weighed
fail_weightr77;tr77;Truck failed to be weighed
determine_continuanceSilo11;Silo11;silo evaluated for pickup continuance
assign_trs_Pcp26;tr20;Pickup plan trucks assignment
assign_trs_Pcp26;tr246;Pickup plan trucks assignment
load_trucktr264;tr264;cargo load for truck
print_w_tickettr273;tr273;Printed weighing ticket for pickup plan
input_tally_sheettr273;tr273;Tally Sheet for pickup plan
assign_trs_Pcp26;tr124;Pickup plan trucks assignment
Lodge_Pcp1617;Pcp1617;lodged pickup plan
Lodge_Pcp1617;Cr1501;cargo to be picked up
trs_entrytr142;tr142;Entry evaluation for truck
assign_trs_Pcp26;tr182;Pickup plan trucks assignment
input_tally_sheettr117;tr117;Tally Sheet for pickup plan
print_w_tickettr117;tr117;Printed weighing ticket for pickup plan
assign_trs_Pcp26;tr11;Pickup plan trucks assignment
assign_trs_Pcp26;tr211;Pickup plan trucks assignment
input_tally_sheettr241;tr241;Tally Sheet for pickup plan
print_w_tickettr241;tr241;Printed weighing ticket for pickup plan
input_tally_sheettr57;tr57;Tally Sheet for pickup plan
print_w_tickettr57;tr57;Printed weighing ticket for pickup plan
trs_entrytr274;tr274;Entry evaluation for truck
print_w_tickettr184;tr184;Printed weighing ticket for pickup plan
input_tally_sheettr184;tr184;Tally Sheet for pickup plan
trs_entrytr258;tr258;Entry evaluation for truck
trs_entrytr189;tr189;Entry evaluation for truck
arrive_at_Silo45;Silo45;Silo for truck load
weigh_empty_trucktr142;tr142;Empty truck weighed
trs_entrytr21;tr21;Entry evaluation for truck
trs_entrytr52;tr52;Entry evaluation for truck
eval_trs_exittr273_Pcp408;tr273;Exit evaluation for truck
weigh_loaded_trucktr262;tr262;Truck weighed
trs_entrytr160;tr160;Entry evaluation for truck
eval_trs_exittr57_Pcp408;tr57;Exit evaluation for truck
eval_trs_exittr117_Pcp408;tr117;Exit evaluation for truck
input_tally_sheettr279;tr279;Tally Sheet for pickup plan
print_w_tickettr279;tr279;Printed weighing ticket for pickup plan
trs_entrytr227;tr227;Entry evaluation for truck
trs_entrytr186;tr186;Entry evaluation for truck
eval_trs_exittr241_Pcp408;tr241;Exit evaluation for truck
print_w_tickettr19;tr19;Printed weighing ticket for pickup plan
input_tally_sheettr19;tr19;Tally Sheet for pickup plan
input_tally_sheettr253;tr253;Tally Sheet for pickup plan
print_w_tickettr253;tr253;Printed weighing ticket for pickup plan
trs_entrytr237;tr237;Entry evaluation for truck
weigh_empty_trucktr274;tr274;Empty truck weighed
weigh_empty_trucktr258;tr258;Empty truck weighed
weigh_empty_trucktr189;tr189;Empty truck weighed
weigh_empty_trucktr21;tr21;Empty truck weighed
eval_trs_exittr184_Pcp408;tr184;Exit evaluation for truck
weigh_loaded_trucktr245;tr245;Truck weighed
determine_continuanceSilo45;Silo45;silo evaluated for pickup continuance
weigh_empty_trucktr52;tr52;Empty truck weighed
weigh_empty_trucktr227;tr227;Empty truck weighed
weigh_empty_trucktr160;tr160;Empty truck weighed
eval_trs_exittr279_Pcp933;tr279;Exit evaluation for truck
weigh_empty_trucktr186;tr186;Empty truck weighed
eval_trs_exittr253_Pcp933;tr253;Exit evaluation for truck
check_abnormalitytr142;tr142;truck exmained for empty weight abnormality
trs_entrytr20;tr20;Entry evaluation for truck
load_trucktr277;tr277;cargo load for truck
weigh_empty_trucktr237;tr237;Empty truck weighed
eval_trs_exittr19_Pcp933;tr19;Exit evaluation for truck
trs_entrytr246;tr246;Entry evaluation for truck
trs_entrytr11;tr11;Entry evaluation for truck
trs_entrytr211;tr211;Entry evaluation for truck
check_abnormalitytr274;tr274;truck exmained for empty weight abnormality
trs_entrytr182;tr182;Entry evaluation for truck
trs_entrytr124;tr124;Entry evaluation for truck
check_abnormalitytr189;tr189;truck exmained for empty weight abnormality
weigh_empty_trucktr246;tr246;Empty truck weighed
print_w_tickettr262;tr262;Printed weighing ticket for pickup plan
input_tally_sheettr262;tr262;Tally Sheet for pickup plan
weigh_empty_trucktr20;tr20;Empty truck weighed
check_abnormalitytr160;tr160;truck exmained for empty weight abnormality
fail_weightr142;tr142;Truck failed to be weighed
check_abnormalitytr258;tr258;truck exmained for empty weight abnormality
weigh_empty_trucktr11;tr11;Empty truck weighed
check_abnormalitytr21;tr21;truck exmained for empty weight abnormality
check_abnormalitytr227;tr227;truck exmained for empty weight abnormality
check_abnormalitytr52;tr52;truck exmained for empty weight abnormality
fail_weightr274;tr274;Truck failed to be weighed
Lodge_Pcp260;Pcp260;lodged pickup plan
Lodge_Pcp260;Cr843;cargo to be picked up
check_abnormalitytr186;tr186;truck exmained for empty weight abnormality
weigh_empty_trucktr211;tr211;Empty truck weighed
weigh_empty_trucktr124;tr124;Empty truck weighed
weigh_empty_trucktr182;tr182;Empty truck weighed
weigh_loaded_trucktr264;tr264;Truck weighed
check_abnormalitytr237;tr237;truck exmained for empty weight abnormality
eval_trs_exittr262_Pcp1584;tr262;Exit evaluation for truck
fail_weightr160;tr160;Truck failed to be weighed
print_w_tickettr245;tr245;Printed weighing ticket for pickup plan
input_tally_sheettr245;tr245;Tally Sheet for pickup plan
fail_weightr258;tr258;Truck failed to be weighed
fail_weightr227;tr227;Truck failed to be weighed
fail_weightr189;tr189;Truck failed to be weighed
fail_weightr186;tr186;Truck failed to be weighed
fail_weightr52;tr52;Truck failed to be weighed
fail_weightr21;tr21;Truck failed to be weighed
Lodge_Pcp670;Pcp670;lodged pickup plan
Lodge_Pcp670;Cr1221;cargo to be picked up
fail_weightr237;tr237;Truck failed to be weighed
check_abnormalitytr211;tr211;truck exmained for empty weight abnormality
assign_trs_Pcp1617;tr90;Pickup plan trucks assignment
check_abnormalitytr246;tr246;truck exmained for empty weight abnormality
check_abnormalitytr11;tr11;truck exmained for empty weight abnormality
assign_trs_Pcp1617;tr54;Pickup plan trucks assignment
assign_trs_Pcp1617;tr2;Pickup plan trucks assignment
check_abnormalitytr182;tr182;truck exmained for empty weight abnormality
check_abnormalitytr20;tr20;truck exmained for empty weight abnormality
eval_trs_exittr245_Pcp1584;tr245;Exit evaluation for truck
check_abnormalitytr124;tr124;truck exmained for empty weight abnormality
assign_trs_Pcp1617;tr89;Pickup plan trucks assignment
weigh_loaded_trucktr277;tr277;Truck weighed
fail_weightr211;tr211;Truck failed to be weighed
fail_weightr246;tr246;Truck failed to be weighed
fail_weightr11;tr11;Truck failed to be weighed
print_w_tickettr264;tr264;Printed weighing ticket for pickup plan
input_tally_sheettr264;tr264;Tally Sheet for pickup plan
fail_weightr124;tr124;Truck failed to be weighed
fail_weightr20;tr20;Truck failed to be weighed
arrive_at_Silo34;Silo34;Silo for truck load
